r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,time,Principale1,Principale2,Cluster
0,0,0,750168,51828,493616,0,0,0,0,132,162,0,1,99,0,0,0 2025-10-22,"-3,702285998","-0,433837913",11
1,0,0,750420,51828,493616,0,0,0,0,140,162,0,1,99,0,0,0 2025-10-22,"-3,605252765","-0,412936542",11
0,0,0,750168,51828,493616,0,0,0,0,131,158,1,0,99,0,0,0 2025-10-22,"-3,703069685","-0,433847837",11
0,0,0,750420,51828,493616,0,0,0,0,137,160,1,1,98,0,0,0 2025-10-22,"-3,678865064","-0,424632293",11
0,0,0,750168,51828,493616,0,0,0,0,234,227,0,1,99,0,0,0 2025-10-22,"-3,691756655","-0,432262549",11
0,0,0,750168,51828,493616,0,0,0,0,141,161,0,1,99,0,0,0 2025-10-22,"-3,701523192","-0,433725755",11
0,0,0,750420,51836,493616,0,0,0,6,141,167,0,1,99,0,0,0 2025-10-22,"-3,699224966","-0,440129566",11
0,0,0,750168,51836,493616,0,0,0,0,133,160,0,1,99,0,0,0 2025-10-22,"-3,702919542","-0,414496464",11
0,0,0,750420,51836,493616,0,0,0,0,128,156,0,1,99,0,0,0 2025-10-22,"-3,705580017","-0,408400002",11
0,0,0,750420,51836,493616,0,0,0,12,135,154,1,1,99,0,0,0 2025-10-22,"-3,678237694","-0,470144461",11
0,0,0,750168,51836,493616,0,0,0,0,131,161,0,1,99,0,0,0 2025-10-22,"-3,703069856","-0,414518288",11
0,0,0,749916,51836,493616,0,0,0,0,138,158,1,1,99,0,0,0 2025-10-22,"-3,683520056","-0,418561322",11
0,0,0,750168,51836,493616,0,0,0,0,136,163,0,1,99,0,0,0 2025-10-22,"-3,702582993","-0,414445792",11
0,0,0,749916,51836,493616,0,0,0,0,136,159,1,1,99,0,0,0 2025-10-22,"-3,68367037","-0,418583146",11
0,0,0,749916,51836,493616,0,0,0,0,126,155,0,1,99,0,0,0 2025-10-22,"-3,701531208","-0,420783655",11
0,0,0,750168,51836,493616,0,0,0,0,124,165,1,1,99,0,0,0 2025-10-22,"-3,686696499","-0,412537161",11
0,0,0,750168,51836,493616,0,0,0,0,122,158,1,1,99,0,0,0 2025-10-22,"-3,687044284","-0,41259087",11
0,0,0,750168,51836,493616,0,0,0,0,121,156,0,1,99,0,0,0 2025-10-22,"-3,704068264","-0,414667264",11
0,0,0,750168,51836,493616,0,0,0,0,127,156,0,1,99,0,0,0 2025-10-22,"-3,703543271","-0,414589835",11
0,0,0,750168,51836,493616,0,0,0,0,227,231,1,1,99,0,0,0 2025-10-22,"-3,676054974","-0,410944906",11
0,0,0,750168,51836,493616,0,0,0,0,133,158,0,1,99,0,0,0 2025-10-22,"-3,702968909","-0,414504435",11
0,0,0,750420,51836,493616,0,0,0,0,127,159,0,1,99,0,0,0 2025-10-22,"-3,705593464","-0,40840095",11
0,0,0,750168,51836,493616,0,0,0,0,125,156,0,1,99,0,0,0 2025-10-22,"-3,703718269","-0,414615645",11
0,0,0,750168,51836,493616,0,0,0,0,132,171,1,1,99,0,0,0 2025-10-22,"-3,685848405","-0,412410008",11
0,0,0,750168,51836,493616,0,0,0,0,134,160,0,1,99,0,0,0 2025-10-22,"-3,702832043","-0,414483559",11
0,0,0,750168,51836,493616,0,0,0,0,121,152,0,1,99,0,0,0 2025-10-22,"-3,704167","-0,414683207",11
0,0,0,750420,51836,493616,0,0,0,0,134,157,0,1,99,0,0,0 2025-10-22,"-3,70503034","-0,408318587",11
0,0,0,750168,51836,493616,0,0,0,0,124,156,1,1,99,0,0,0 2025-10-22,"-3,686918654","-0,412573032",11
0,0,0,750420,51836,493616,0,0,0,0,123,156,0,1,99,0,0,0 2025-10-22,"-3,706017512","-0,408464526",11
0,0,0,750168,51836,493616,0,0,0,0,125,156,0,1,99,0,0,0 2025-10-22,"-3,703718269","-0,414615645",11
0,0,0,750168,51836,493616,0,0,0,0,133,165,0,1,99,0,0,0 2025-10-22,"-3,702796122","-0,414476535",11
0,0,0,750420,51836,493616,0,0,0,0,121,151,0,1,99,0,0,0 2025-10-22,"-3,706315929","-0,408510264",11
1,0,0,750168,51836,493616,0,0,0,0,131,152,0,1,99,0,0,0 2025-10-22,"-3,604834524","-0,399932955",11
0,0,0,750168,51836,493620,0,0,0,0,146,167,0,1,99,0,0,0 2025-10-22,"-3,704640915","-0,390189325",11
0,0,0,750420,51836,493620,0,0,0,0,233,234,0,1,99,0,0,0 2025-10-22,"-3,697498934","-0,382622634",11
0,0,0,750168,51836,493620,0,0,0,0,128,154,0,1,99,0,0,0 2025-10-22,"-3,706536786","-0,390473426",11
0,0,0,750420,51844,493620,0,0,0,6,130,163,1,0,99,0,0,0 2025-10-22,"-3,704586963","-0,396820547",11
0,0,0,749916,51844,493620,0,0,0,0,123,160,0,1,99,0,0,0 2025-10-22,"-3,705373607","-0,377354449",11
0,0,0,750420,51844,493620,0,0,0,0,131,169,0,1,99,0,0,0 2025-10-22,"-3,708699951","-0,364861482",11
0,0,0,750420,51844,493620,0,0,0,0,129,153,0,1,99,0,0,0 2025-10-22,"-3,709269891","-0,364951063",11
0,0,0,750168,51844,493620,0,0,0,0,120,152,0,1,99,0,0,0 2025-10-22,"-3,70795782","-0,37124812",11
0,0,0,750168,51844,493620,0,0,0,0,123,159,0,1,99,0,0,0 2025-10-22,"-3,707522536","-0,371181506",11
0,0,0,750420,51844,493620,0,0,0,0,128,167,0,1,99,0,0,0 2025-10-22,"-3,709011816","-0,364908168",11
0,0,0,750420,51844,493620,0,0,0,0,127,160,0,1,99,0,0,0 2025-10-22,"-3,709272102","-0,364948972",11
0,0,0,750168,51844,493620,0,0,0,0,127,156,0,1,99,0,0,0 2025-10-22,"-3,707246592","-0,371141844",11
0,0,0,750420,51844,493620,0,0,0,0,121,150,1,1,99,0,0,0 2025-10-22,"-3,693156821","-0,36301074",11
0,0,0,749916,51844,493620,0,0,0,0,132,165,1,1,99,0,0,0 2025-10-22,"-3,687575584","-0,375162859",11
0,0,0,750168,51844,493620,0,0,0,0,132,157,0,1,99,0,0,0 2025-10-22,"-3,706784413","-0,371073334",11
0,0,0,750420,51844,493620,0,0,0,0,137,166,0,1,99,0,0,0 2025-10-22,"-3,708249009","-0,36479601",11
0,0,0,750672,51844,493620,0,0,0,0,219,226,0,1,99,0,0,0 2025-10-22,"-3,70171731","-0,357321743",11
0,0,0,749916,51844,493620,0,0,0,0,125,157,0,1,99,0,0,0 2025-10-22,"-3,705272661","-0,377340596",11
0,0,0,750168,51844,493620,0,0,0,0,118,153,0,1,99,0,0,0 2025-10-22,"-3,708108134","-0,371269944",11
0,0,0,750168,51844,493620,0,0,0,2,129,157,1,0,99,0,0,0 2025-10-22,"-3,705995682","-0,381740182",11
1,0,0,750420,51844,493620,0,0,0,0,132,181,1,1,99,0,0,0 2025-10-22,"-3,592971646","-0,348124026",11
0,0,0,750420,51844,493620,0,0,0,0,115,155,0,1,99,0,0,0 2025-10-22,"-3,710445509","-0,365123759",11
0,0,0,750168,51844,493620,0,0,0,0,122,153,0,1,99,0,0,0 2025-10-22,"-3,707758138","-0,371218325",11
0,0,0,750420,51844,493620,0,0,0,0,121,163,0,1,99,0,0,0 2025-10-22,"-3,709723044","-0,365014444",11
0,0,0,750420,51844,493620,0,0,0,0,110,147,0,1,99,0,0,0 2025-10-22,"-3,711080474","-0,365220169",11
0,0,0,750168,51844,493620,0,0,0,0,117,157,0,1,99,0,0,0 2025-10-22,"-3,708096898","-0,371266906",11
0,0,0,750672,51844,493620,0,0,0,0,114,146,0,1,99,0,0,0 2025-10-22,"-3,712879408","-0,358995606",11
0,0,0,750420,51844,493620,0,0,0,0,135,167,0,1,99,0,0,0 2025-10-22,"-3,708399323","-0,364817834",11
0,0,0,750168,51844,493620,0,0,0,0,114,154,0,1,99,0,0,0 2025-10-22,"-3,708433446","-0,371317578",11
0,0,0,750168,51844,493620,0,0,0,0,128,164,0,1,99,0,0,0 2025-10-22,"-3,706961622","-0,371097053",11
0,0,0,749916,51844,493620,0,0,0,0,134,157,1,1,99,0,0,0 2025-10-22,"-3,687598057","-0,375168935",11
0,0,0,750168,51844,493620,0,0,0,0,227,228,0,1,99,0,0,0 2025-10-22,"-3,69671946","-0,36956439",11
0,0,0,750420,51844,493620,0,0,0,0,125,155,1,1,99,0,0,0 2025-10-22,"-3,692683406","-0,362939193",11
0,0,0,749916,51844,493620,0,0,0,0,134,165,0,1,99,0,0,0 2025-10-22,"-3,704287699","-0,377192567",11
0,0,0,750420,51852,493620,0,0,0,6,126,157,0,1,99,0,0,0 2025-10-22,"-3,705159285","-0,377578488",11
0,0,0,750672,51852,493620,0,0,0,0,137,156,0,1,99,0,0,0 2025-10-22,"-3,711291768","-0,339322422",11
1,0,0,749664,51852,493620,0,0,0,0,126,161,0,1,99,0,0,0 2025-10-22,"-3,605176369","-0,349530957",11
0,0,0,749916,51852,493620,0,0,0,0,122,157,1,1,99,0,0,0 2025-10-22,"-3,689319719","-0,355987277",11
0,0,0,750420,51852,493620,0,0,0,0,135,161,0,1,99,0,0,0 2025-10-22,"-3,709219101","-0,345505232",11
0,0,0,750420,51852,493620,0,0,0,0,127,162,1,1,99,0,0,0 2025-10-22,"-3,693007296","-0,343548967",11
0,0,0,750420,51852,493620,0,0,0,0,140,158,1,1,99,0,0,0 2025-10-22,"-3,691968545","-0,343397147",11
1,0,0,750672,51852,493620,0,0,0,0,130,159,0,1,99,0,0,0 2025-10-22,"-3,613372722","-0,324779595",11
0,0,0,750420,51852,493620,0,0,0,0,131,160,1,1,99,0,0,0 2025-10-22,"-3,692706667","-0,343505319",11
0,0,0,750168,51852,493620,0,0,0,0,127,158,0,1,99,0,0,0 2025-10-22,"-3,707868899","-0,351797356",11
0,0,0,750168,51852,493620,0,0,0,0,123,154,0,1,99,0,0,0 2025-10-22,"-3,70831763","-0,351864918",11
0,0,0,750168,51852,493620,0,0,0,0,123,154,1,1,99,0,0,0 2025-10-22,"-3,691430517","-0,349809401",11
0,0,0,750168,51852,493620,0,0,0,0,215,216,0,2,99,0,0,0 2025-10-22,"-3,681252763","-0,348393966",11
0,0,0,750420,51852,493620,0,0,0,0,124,160,1,1,99,0,0,0 2025-10-22,"-3,69331916","-0,343595653",11
0,0,0,750168,51852,493620,0,0,0,0,128,154,0,1,99,0,0,0 2025-10-22,"-3,707880135","-0,351800394",11
0,0,0,749664,51852,493620,0,0,0,2,129,156,0,1,99,0,0,0 2025-10-22,"-3,701846097","-0,374780432",11
0,0,0,749916,51852,493620,0,0,0,0,136,174,0,1,99,0,0,0 2025-10-22,"-3,704562221","-0,35779437",11
0,0,0,750420,51852,493620,0,0,0,0,129,156,0,1,99,0,0,0 2025-10-22,"-3,709867514","-0,345602589",11
0,0,0,750420,51852,493620,0,0,0,0,121,154,1,1,99,0,0,0 2025-10-22,"-3,69372976","-0,343658282",11
0,0,0,749916,51852,493620,0,0,0,0,121,153,0,1,99,0,0,0 2025-10-22,"-3,706393067","-0,358071642",11
0,0,0,749916,51852,493620,0,0,0,0,140,159,0,1,99,0,0,0 2025-10-22,"-3,704582483","-0,357802536",11
0,0,0,750168,51852,493620,0,0,0,0,130,155,0,1,99,0,0,0 2025-10-22,"-3,707680454","-0,351770599",11
0,0,0,750168,51852,493624,0,0,0,0,127,157,1,1,99,0,0,0 2025-10-22,"-3,694038116","-0,325634349",11
0,0,0,750420,51852,493624,0,0,0,0,153,172,1,1,99,0,0,0 2025-10-22,"-3,693517131","-0,319062109",11
0,0,0,750672,51852,493624,0,0,0,0,134,151,0,1,99,0,0,0 2025-10-22,"-3,714709331","-0,31526959",11
0,0,0,749916,51852,493624,0,0,0,0,133,159,1,1,99,0,0,0 2025-10-22,"-3,691339509","-0,331725877",11
0,0,0,750420,51852,493624,0,0,0,0,149,166,1,1,99,0,0,0 2025-10-22,"-3,69401523","-0,319137642",11
0,0,0,749916,51852,493624,0,0,0,0,225,222,0,1,98,0,0,0 2025-10-22,"-3,690351698","-0,33142643",11
1,0,0,750672,51852,493624,0,0,0,0,133,155,0,1,99,0,0,0 2025-10-22,"-3,616240608","-0,300645347",11
0,0,0,750420,51852,493624,0,0,0,0,129,158,0,1,99,0,0,0 2025-10-22,"-3,712849793","-0,321483143",11
1,0,0,750420,51860,493624,0,0,0,6,128,158,0,1,99,0,0,0 2025-10-22,"-3,610205438","-0,319479497",11
0,0,0,749916,51860,493624,0,0,0,0,125,158,1,1,99,0,0,0 2025-10-22,"-3,69273586","-0,312496585",11
0,0,0,750420,51860,493624,0,0,0,0,106,153,1,1,99,0,0,0 2025-10-22,"-3,698770249","-0,300407848",11
0,0,0,749916,51860,493624,0,0,0,0,135,158,0,1,99,0,0,0 2025-10-22,"-3,708747983","-0,314423055",11
0,0,0,750168,51860,493624,0,0,0,0,126,154,1,1,99,0,0,0 2025-10-22,"-3,694871341","-0,306322694",11
0,0,0,750168,51860,493624,0,0,0,0,128,159,0,1,99,0,0,0 2025-10-22,"-3,711460038","-0,308332474",11
0,0,0,750168,51860,493624,0,0,0,0,134,166,1,1,99,0,0,0 2025-10-22,"-3,693875144","-0,306171627",11
0,0,0,750168,51860,493624,0,0,0,0,124,159,0,1,99,0,0,0 2025-10-22,"-3,711810033","-0,308384094",11
0,0,0,749916,51868,493624,0,0,0,8,130,161,0,1,99,0,0,0 2025-10-22,"-3,703188378","-0,337727332",11
0,0,0,750168,51868,493624,0,0,0,0,123,155,0,1,99,0,0,0 2025-10-22,"-3,712667942","-0,289076425",11
0,0,0,750420,51868,493624,0,0,0,0,125,156,0,1,99,0,0,0 2025-10-22,"-3,714592506","-0,282869701",11
1,0,0,749916,51868,493624,0,0,0,0,138,162,0,1,99,0,0,0 2025-10-22,"-3,610600939","-0,280410677",12
0,0,0,750168,51868,493624,0,0,0,0,216,218,0,1,98,0,0,0 2025-10-22,"-3,694705519","-0,286708556",11
0,0,0,750168,51868,493624,0,0,0,0,135,162,0,1,99,0,0,0 2025-10-22,"-3,711445168","-0,288893667",11
0,0,0,749916,51868,493624,0,0,0,0,120,147,0,1,99,0,0,0 2025-10-22,"-3,711003665","-0,295323954",11
0,0,0,750168,51868,493624,0,0,0,2,137,155,1,1,99,0,0,0 2025-10-22,"-3,692907163","-0,297487296",11
0,0,0,749916,51868,493624,0,0,0,0,125,168,1,1,99,0,0,0 2025-10-22,"-3,693160696","-0,293120212",11
0,0,0,749916,51868,493624,0,0,0,0,147,174,0,1,99,0,0,0 2025-10-22,"-3,707974729","-0,294867909",11
0,0,0,749916,51868,493624,0,0,0,0,128,157,0,1,99,0,0,0 2025-10-22,"-3,710056835","-0,295180858",11
1,0,0,750168,51868,493624,0,0,0,0,120,159,0,1,99,0,0,0 2025-10-22,"-3,614374217","-0,274477992",12
0,0,0,749916,51876,493624,0,0,0,80,144,166,0,1,99,0,0,0 2025-10-22,"-3,64315914","-0,701484259",11
0,0,0,750168,51876,493624,0,0,0,0,120,157,1,1,99,0,0,0 2025-10-22,"-3,696665633","-0,267715134",12
0,0,0,749664,51876,493624,0,0,0,0,123,145,0,1,99,0,0,0 2025-10-22,"-3,709337965","-0,282133623",11
0,0,0,749664,51876,493624,0,0,0,0,131,157,0,1,99,0,0,0 2025-10-22,"-3,708341767","-0,281982556",11
1,0,0,750168,51876,493624,0,0,0,0,122,159,1,1,99,0,0,0 2025-10-22,"-3,597983781","-0,253060149",12
0,0,0,749916,51876,493624,0,0,0,0,127,151,0,1,99,0,0,0 2025-10-22,"-3,710964111","-0,275881161",11
0,0,0,744844,51876,493624,0,0,0,0,276,346,1,2,96,0,0,0 2025-10-22,"-3,591177269","-0,390662098",11
0,0,0,745096,51876,493624,0,0,0,0,131,153,0,1,99,0,0,0 2025-10-22,"-3,669934341","-0,393967586",11
1,0,0,745096,51876,493624,0,0,0,0,220,204,0,1,99,0,0,0 2025-10-22,"-3,562430572","-0,377994581",11
1,0,0,745096,51888,493628,0,0,0,104,138,159,1,0,99,0,0,0 2025-10-22,"-3,489621469","-0,879743906",11
1,0,0,745096,51896,493636,0,0,0,10,210,307,1,1,98,0,0,0 2025-10-22,"-3,538136795","-0,307300529",11
2,0,0,744844,51896,493636,0,0,0,0,151,170,0,1,99,0,0,0 2025-10-22,"-3,479499645","-0,249900536",12
3,0,0,744592,51896,493636,0,0,0,0,129,155,0,1,99,0,0,0 2025-10-22,"-3,381213148","-0,241799952",12
1,0,0,744088,51904,493640,0,0,0,24,129,159,0,1,99,0,0,0 2025-10-22,"-3,557700047","-0,367696963",11
1,0,0,743836,51904,493640,0,0,0,0,114,150,1,0,99,0,0,0 2025-10-22,"-3,577492062","-0,246319733",12
0,0,0,743584,51904,493640,0,0,0,50,130,156,0,1,99,0,0,0 2025-10-22,"-3,630462745","-0,533082813",11
0,0,0,743332,51904,493640,0,0,0,0,116,154,1,1,99,0,0,0 2025-10-22,"-3,653942759","-0,271216447",12
0,0,0,743584,51904,493640,0,0,0,0,120,148,1,1,99,0,0,0 2025-10-22,"-3,655865112","-0,265011813",12
0,0,0,744340,51904,493640,0,0,0,0,135,163,0,1,99,0,0,0 2025-10-22,"-3,677442219","-0,248283187",12
0,0,0,743836,51904,493640,0,0,0,0,125,157,0,1,99,0,0,0 2025-10-22,"-3,674216821","-0,260790007",12
1,0,0,744088,51904,493640,0,0,0,0,118,154,0,1,99,0,0,0 2025-10-22,"-3,578570124","-0,240094165",12
0,0,0,744088,51904,493640,0,0,0,0,134,161,0,1,99,0,0,0 2025-10-22,"-3,67545484","-0,254480992",12
0,0,0,744340,51904,493640,0,0,0,0,134,149,0,1,99,0,0,0 2025-10-22,"-3,677875292","-0,248351892",12
0,0,0,744340,51904,493640,0,0,0,0,224,219,1,1,99,0,0,0 2025-10-22,"-3,651385404","-0,24485594",12
0,0,0,744592,51904,493640,0,0,0,0,137,157,0,1,99,0,0,0 2025-10-22,"-3,679539569","-0,242104363",12
0,0,0,744592,51904,493644,0,0,0,0,134,164,0,1,99,0,0,0 2025-10-22,"-3,682660926","-0,218003702",12
0,0,0,744592,51904,493644,0,0,0,40,145,185,1,1,98,0,0,0 2025-10-22,"-3,623049409","-0,427747043",11
0,0,0,744592,51912,493644,0,0,0,12,153,167,1,1,99,0,0,0 2025-10-22,"-3,654816871","-0,260236859",12
0,0,0,744844,51912,493644,0,0,0,0,129,160,0,1,99,0,0,0 2025-10-22,"-3,685993076","-0,192570725",12
0,0,0,744844,51912,493644,0,0,0,0,135,158,1,1,99,0,0,0 2025-10-22,"-3,668630337","-0,190445749",12
0,0,0,745600,51912,493644,0,0,0,4,141,158,0,1,99,0,0,0 2025-10-22,"-3,688067831","-0,195187166",12
0,0,0,745348,51912,493644,0,0,0,0,130,159,0,1,99,0,0,0 2025-10-22,"-3,690178752","-0,180207948",12
1,0,0,745348,51912,493644,0,0,0,0,129,152,1,1,99,0,0,0 2025-10-22,"-3,575094438","-0,163572031",12
0,0,0,745852,51912,493644,0,0,0,0,131,159,1,1,99,0,0,0 2025-10-22,"-3,67745263","-0,165785668",12
0,0,0,745852,51912,493644,0,0,0,0,121,152,0,1,99,0,0,0 2025-10-22,"-3,69538752","-0,167998134",12
0,0,0,746104,51912,493644,0,0,0,0,116,155,1,0,99,0,0,0 2025-10-22,"-3,698472661","-0,161854849",12
0,0,0,745852,51912,493644,0,0,0,0,129,159,0,1,99,0,0,0 2025-10-22,"-3,694514741","-0,167866996",12
0,0,0,745852,51912,493644,0,0,0,0,145,161,1,1,99,0,0,0 2025-10-22,"-3,676178277","-0,165597029",12
0,0,0,746104,51912,493644,0,0,0,0,225,218,1,1,99,0,0,0 2025-10-22,"-3,669895627","-0,158160529",12
0,0,0,746608,51912,493644,0,0,0,0,137,158,1,1,99,0,0,0 2025-10-22,"-3,683325056","-0,147181439",12
0,0,0,746104,51920,493636,0,0,0,6,153,172,1,1,98,0,0,0 2025-10-22,"-3,658723408","-0,219184003",12
1,0,0,745600,51920,493644,0,0,0,0,147,170,0,1,99,0,0,0 2025-10-22,"-3,592758181","-0,139810074",12
0,0,0,745096,51920,493644,0,0,0,0,147,169,0,1,99,0,0,0 2025-10-22,"-3,68699186","-0,166789122",12
0,0,0,745096,51920,493644,0,0,0,2,142,166,1,1,99,0,0,0 2025-10-22,"-3,668967613","-0,175457142",12
0,0,0,745348,51920,493644,0,0,0,0,128,154,0,1,99,0,0,0 2025-10-22,"-3,691148844","-0,16091717",12
0,0,0,746104,51920,493644,0,0,0,0,128,159,1,1,99,0,0,0 2025-10-22,"-3,680511047","-0,140310938",12
0,0,0,746104,51920,493644,0,0,0,0,132,161,1,1,99,0,0,0 2025-10-22,"-3,680111683","-0,140251347",12
0,0,0,746356,51920,493644,0,0,0,0,138,167,0,1,99,0,0,0 2025-10-22,"-3,698449945","-0,136028593",12
1,0,0,746860,51920,493644,0,0,0,0,123,153,0,1,99,0,0,0 2025-10-22,"-3,605899008","-0,109302904",12
0,0,0,747112,51920,493644,0,0,0,0,133,160,0,1,99,0,0,0 2025-10-22,"-3,705432963","-0,117590232",12
0,0,0,747112,51920,493644,0,0,0,0,126,152,1,1,99,0,0,0 2025-10-22,"-3,689355813","-0,115656933",12
0,0,0,747112,51920,493644,0,0,0,0,140,166,0,1,99,0,0,0 2025-10-22,"-3,704672367","-0,117475984",12
0,0,0,747112,51920,493644,0,0,0,0,132,155,0,1,99,0,0,0 2025-10-22,"-3,705643881","-0,117623065",12
0,0,0,747112,51920,493644,0,0,0,0,214,228,0,1,99,0,0,0 2025-10-22,"-3,696667046","-0,116273912",12
1,0,0,747364,51920,493644,0,0,0,0,137,164,1,1,99,0,0,0 2025-10-22,"-3,591763877","-0,094669019",12
0,0,0,747868,51920,493644,0,0,0,0,130,155,0,1,99,0,0,0 2025-10-22,"-3,712191615","-0,099118089",12
0,0,0,747616,51920,493644,0,0,0,0,140,177,1,1,98,0,0,0 2025-10-22,"-3,683492283","-0,102106145",12
0,0,0,747868,51920,493644,0,0,0,0,149,170,0,1,99,0,0,0 2025-10-22,"-3,710158877","-0,098813111",12
0,0,0,747868,51920,493644,0,0,0,0,128,158,0,1,99,0,0,0 2025-10-22,"-3,712292561","-0,099131941",12
0,0,0,747364,51920,493644,0,0,0,0,128,159,1,1,99,0,0,0 2025-10-22,"-3,691132274","-0,109426295",12
0,0,0,747112,51920,493644,0,0,0,0,133,151,1,1,99,0,0,0 2025-10-22,"-3,688768004","-0,115570585",12
0,0,0,746608,51920,493644,0,0,0,0,127,155,0,1,99,0,0,0 2025-10-22,"-3,701832885","-0,130041446",12
1,0,0,746104,51920,493644,0,0,0,0,137,157,1,1,99,0,0,0 2025-10-22,"-3,581315438","-0,125581562",12
0,0,0,745852,51920,493644,0,0,0,0,123,153,0,1,99,0,0,0 2025-10-22,"-3,695859513","-0,148631823",12
0,0,0,745348,51920,493644,0,0,0,0,134,154,0,1,99,0,0,0 2025-10-22,"-3,69062385","-0,160839741",12
0,0,0,745096,51920,493644,0,0,0,0,131,163,0,1,99,0,0,0 2025-10-22,"-3,688539947","-0,167019513",12
0,0,0,744592,51920,493644,0,0,0,0,136,159,1,1,99,0,0,0 2025-10-22,"-3,667065583","-0,177269271",12
0,0,0,744088,51920,493644,0,0,0,0,127,159,0,1,99,0,0,0 2025-10-22,"-3,680491697","-0,19179479",12
0,0,0,743836,51920,493644,0,0,0,0,213,217,0,1,99,0,0,0 2025-10-22,"-3,669410878","-0,196630732",12
0,0,0,743584,51920,493644,0,0,0,0,130,160,0,1,99,0,0,0 2025-10-22,"-3,675956025","-0,204105947",12
0,0,0,743080,51920,493644,0,0,0,0,134,155,0,1,99,0,0,0 2025-10-22,"-3,671480958","-0,216428113",12
0,0,0,742828,51928,493644,0,0,0,6,127,155,0,1,99,0,0,0 2025-10-22,"-3,665694838","-0,23530003",12
0,0,0,742576,51928,493644,0,0,0,0,139,161,0,1,99,0,0,0 2025-10-22,"-3,667318544","-0,209357016",12
0,0,0,742324,51928,493644,0,0,0,2,140,168,1,1,99,0,0,0 2025-10-22,"-3,646398219","-0,224084679",12
0,0,0,742576,51928,493644,0,0,0,0,130,157,0,1,99,0,0,0 2025-10-22,"-3,66820477","-0,209489102",12
0,0,0,742828,51928,493644,0,0,0,0,129,154,1,1,99,0,0,0 2025-10-22,"-3,653603453","-0,201281518",12
0,0,0,742828,51928,493644,0,0,0,0,133,158,1,1,99,0,0,0 2025-10-22,"-3,653154721","-0,201213956",12
0,0,0,743080,51928,493644,0,0,0,0,137,152,1,1,99,0,0,0 2025-10-22,"-3,655077074","-0,195009322",12
0,0,0,743080,51928,493644,0,0,0,0,130,160,0,1,99,0,0,0 2025-10-22,"-3,672379209","-0,197123288",12
0,0,0,743836,51928,493644,0,0,0,0,138,160,0,1,99,0,0,0 2025-10-22,"-3,678051954","-0,178489264",12
0,0,0,743584,51928,493644,0,0,0,0,128,150,0,1,99,0,0,0 2025-10-22,"-3,677049536","-0,184835098",12
0,0,0,743332,51928,493644,0,0,0,0,130,160,0,1,99,0,0,0 2025-10-22,"-3,674503454","-0,190946359",12
0,0,0,743836,51928,493648,0,0,0,0,121,154,0,1,99,0,0,0 2025-10-22,"-3,682719186","-0,154621084",12
1,0,0,743584,51928,493648,0,0,0,0,234,229,0,1,99,0,0,0 2025-10-22,"-3,570398784","-0,144419635",12
0,0,0,743836,51928,493648,0,0,0,0,123,156,0,1,99,0,0,0 2025-10-22,"-3,68249482","-0,154587303",12
0,0,0,744088,51928,493648,0,0,0,0,128,158,0,1,99,0,0,0 2025-10-22,"-3,684132203","-0,148337879",12
0,0,0,743836,51928,493648,0,0,0,0,143,179,1,1,98,0,0,0 2025-10-22,"-3,65502006","-0,151265397",12
0,0,0,744088,51928,493648,0,0,0,0,141,167,1,1,99,0,0,0 2025-10-22,"-3,665885449","-0,146078727",12
0,0,0,744340,51928,493648,0,0,0,0,122,149,0,1,99,0,0,0 2025-10-22,"-3,687003597","-0,142274251",12
0,0,0,744844,51928,493648,0,0,0,0,126,154,1,1,99,0,0,0 2025-10-22,"-3,673891559","-0,127793328",12
0,0,0,744340,51928,493648,0,0,0,0,134,157,0,1,99,0,0,0 2025-10-22,"-3,685756138","-0,142087507",12
0,0,0,744844,51928,493648,0,0,0,0,136,165,0,1,99,0,0,0 2025-10-22,"-3,68963216","-0,129675955",12
0,0,0,744592,51928,493648,0,0,0,0,137,160,1,1,99,0,0,0 2025-10-22,"-3,670656722","-0,133804389",12
0,0,0,744844,51928,493648,0,0,0,0,132,155,0,1,99,0,0,0 2025-10-22,"-3,690228995","-0,129767431",12
0,0,0,744844,51928,493648,0,0,0,0,136,158,0,1,99,0,0,0 2025-10-22,"-3,689804947","-0,129703855",12
0,0,0,745096,51928,493648,0,0,0,0,140,157,1,1,99,0,0,0 2025-10-22,"-3,674716767","-0,121423774",12
0,0,0,745348,51928,493648,0,0,0,0,150,158,0,1,99,0,0,0 2025-10-22,"-3,692828453","-0,11716933",12
0,0,0,745600,51928,493648,0,0,0,0,131,150,0,1,99,0,0,0 2025-10-22,"-3,696812649","-0,111269479",12
0,0,0,745600,51928,493648,0,0,0,0,236,223,0,1,99,0,0,0 2025-10-22,"-3,685823338","-0,109623515",12
0,0,0,745600,51928,493648,0,0,0,0,135,155,1,1,99,0,0,0 2025-10-22,"-3,67945212","-0,109142413",12
0,0,0,745852,51928,493648,0,0,0,0,117,152,1,0,99,0,0,0 2025-10-22,"-3,700709964","-0,105246323",12
0,0,0,745852,51936,493648,0,0,0,6,133,160,0,1,99,0,0,0 2025-10-22,"-3,69424069","-0,117631537",12
0,0,0,745852,51936,493648,0,0,0,0,132,152,0,1,99,0,0,0 2025-10-22,"-3,699471702","-0,085735158",12
0,0,0,746104,51936,493648,0,0,0,2,130,156,0,1,99,0,0,0 2025-10-22,"-3,700023529","-0,090215152",12
